DRG_Code,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
313, CHEST PAIN,380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,OR - Eugene,44,"10,708.63","5,047.97","3,532.79"
313, CHEST PAIN,380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,OR - Eugene,18,"12,814.61","3,992.05","2,875.05"
313, CHEST PAIN,390001,COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,PA - Scranton,77,"13,749.09","3,264.00","2,245.94"
313, CHEST PAIN,390002,UPMC MCKEESPORT,1500 FIFTH AVENUE,MC KEESPORT,PA,15132,PA - Pittsburgh,31,"13,809.54","4,204.19","3,452.16"
313, CHEST PAIN,390004,HOLY SPIRIT HOSPITAL,503 NORTH 21ST STREET,CAMP HILL,PA,17011,PA - Harrisburg,87,"16,921.34","2,945.94","2,148.42"
313, CHEST PAIN,390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,PA - Danville,27,"25,577.25","5,101.66","4,144.48"
313, CHEST PAIN,390009,SAINT VINCENT HEALTH CENTER,232 WEST 25TH STREET,ERIE,PA,16544,PA - Erie,51,"25,211.56","3,550.98","2,647.84"
313, CHEST PAIN,390012,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,PA - Philadelphia,68,"17,955.64","3,214.58","2,404.86"
313, CHEST PAIN,390016,JAMESON MEMORIAL HOSPITAL,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,OH - Youngstown,26,"6,307.84","3,363.80","2,177.00"
313, CHEST PAIN,390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,PA - Philadelphia,44,"39,136.61","3,682.95","2,662.31"
313, CHEST PAIN,390027,TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,PA - Philadelphia,38,"56,346.97","6,834.55","5,895.92"
313, CHEST PAIN,390028,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,PA - Pittsburgh,30,"13,215.16","4,594.70","3,805.50"
313, CHEST PAIN,390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,PA - Reading,27,"6,352.77","3,261.85","2,352.51"
313, CHEST PAIN,390031,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,PA - Reading,33,"6,037.57","2,765.48","1,833.96"
313, CHEST PAIN,390032,ALLE KISKI MEDICAL CENTER,1301 CARLISLE ST,NATRONA,PA,15065,PA - Pittsburgh,18,"16,695.66","3,138.55","2,329.88"
313, CHEST PAIN,390035,ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,PA - Allentown,12,"33,612.75","3,230.00","2,386.33"
313, CHEST PAIN,390036,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,PA - Pittsburgh,45,"6,767.33","3,163.53","2,186.40"
313, CHEST PAIN,390037,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,PA,15143,PA - Pittsburgh,26,"6,943.96","2,944.38","2,006.03"
313, CHEST PAIN,390039,SOMERSET HOSPITAL,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,PA - Johnstown,18,"10,359.33","3,089.00","2,078.16"
313, CHEST PAIN,390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,PA - Pittsburgh,47,"5,687.04","3,166.17","2,329.31"
313, CHEST PAIN,390042,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,PA,15301,PA - Pittsburgh,74,"8,963.21","3,408.81","2,725.62"
313, CHEST PAIN,390044,READING HOSPITAL MEDICAL CENTER,SIXTH AVENUE AND SPRUCE ST,READING,PA,19603,PA - Reading,28,"16,696.14","4,021.60","3,422.03"
313, CHEST PAIN,390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,PA,17701,PA - Danville,58,"13,405.01","3,315.63","2,503.08"
313, CHEST PAIN,390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,PA - York,18,"11,616.88","4,043.00","3,173.22"
313, CHEST PAIN,390048,LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,PA - Harrisburg,16,"8,599.31","3,404.25","2,421.75"
313, CHEST PAIN,390049,ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,PA,18015,PA - Allentown,205,"22,696.29","4,076.22","2,913.16"
313, CHEST PAIN,390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,PA - Pittsburgh,47,"17,158.48","4,225.55","3,312.46"
313, CHEST PAIN,390056,J C BLAIR MEMORIAL HOSPITAL,1225 WARM SPRINGS AVE,HUNTINGDON,PA,16652,PA - Altoona,18,"11,517.38","3,352.66","2,355.33"
313, CHEST PAIN,390057,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,PA - Allentown,34,"18,724.50","3,266.64","2,283.67"
313, CHEST PAIN,390058,CARLISLE REGIONAL MEDICAL CENTER,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17015,PA - Harrisburg,19,"13,143.73","2,912.42","2,141.26"
313, CHEST PAIN,390061,LANCASTER REGIONAL MEDICAL CENTER,250 COLLEGE AVENUE,LANCASTER,PA,17604,PA - Lancaster,14,"14,886.07","3,139.00","2,256.42"
313, CHEST PAIN,390063,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,PA - Erie,12,"24,002.58","3,200.16","2,728.50"
313, CHEST PAIN,390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,PA - Harrisburg,21,"10,538.52","3,163.14","2,316.80"
313, CHEST PAIN,390067,PINNACLE HEALTH HOSPITALS,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,PA - Harrisburg,50,"12,750.62","4,187.88","3,099.12"
313, CHEST PAIN,390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,PA - Philadelphia,49,"29,625.36","3,486.91","2,528.34"
313, CHEST PAIN,390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,PA - Danville,32,"17,471.37","3,088.18","2,043.18"
313, CHEST PAIN,390073,ALTOONA REGIONAL HEALTH SYSTEM,620 HOWARD AVENUE,ALTOONA,PA,16601,PA - Altoona,38,"10,896.39","3,130.84","2,170.81"
313, CHEST PAIN,390076,BRANDYWINE HOSPITAL,201 REESEVILLE ROAD,COATESVILLE,PA,19320,PA - Lancaster,49,"28,278.36","3,504.24","2,431.59"
313, CHEST PAIN,390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,PA - Sayre,55,"11,670.63","3,684.54","2,748.69"
313, CHEST PAIN,390080,JEANES HOSPITAL,7600 CENTRAL AVE,PHILADELPHIA,PA,19111,PA - Philadelphia,35,"36,045.91","3,465.68","2,377.57"
313, CHEST PAIN,390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,PA - Philadelphia,55,"51,368.18","3,870.94","3,041.29"
313, CHEST PAIN,390086,DUBOIS REGIONAL MEDICAL CENTER,100 HOSPITAL AVENUE,DUBOIS,PA,15801,PA - Pittsburgh,12,"8,004.91","3,367.25","2,615.25"
313, CHEST PAIN,390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346,PA - Erie,22,"8,656.50","2,915.36","2,095.00"
313, CHEST PAIN,390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,PA,19605,PA - Reading,30,"11,888.90","3,668.06","2,962.86"
313, CHEST PAIN,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,PA - Philadelphia,39,"32,440.79","3,488.82","2,498.30"
313, CHEST PAIN,390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,PA - Lancaster,60,"17,130.28","3,456.96","2,467.58"
313, CHEST PAIN,390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,PA - Pittsburgh,37,"14,729.10","3,938.59","2,935.37"
313, CHEST PAIN,390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,PA - Pittsburgh,32,"15,513.18","2,796.34","1,843.21"
313, CHEST PAIN,390108,MONTGOMERY HOSPITAL,POWELL & FORNANCE STREETS,NORRISTOWN,PA,19401,PA - Philadelphia,35,"31,736.08","3,796.65","3,099.37"
313, CHEST PAIN,390110,CONEMAUGH VALLEY MEMORIAL HOSPITAL,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,PA - Johnstown,90,"10,493.56","3,679.45","2,830.92"
313, CHEST PAIN,390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PA - Philadelphia,57,"26,674.43","5,434.59","4,425.73"
313, CHEST PAIN,390115,ARIA HEALTH,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PA - Philadelphia,120,"23,840.24","4,091.27","3,163.59"
313, CHEST PAIN,390116,MERCY SUBURBAN HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,PA,19401,PA - Philadelphia,34,"29,478.94","4,529.29","3,563.85"
313, CHEST PAIN,390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,PA - Scranton,30,"16,863.10","3,474.20","2,437.96"
313, CHEST PAIN,390123,POTTSTOWN MEMORIAL MEDICAL CENTER,1600 EAST HIGH STREET AND ARMAND HAMMER BLVD,POTTSTOWN,PA,19464,PA - Reading,33,"28,399.90","3,236.00","2,474.84"
313, CHEST PAIN,390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,PA - Philadelphia,16,"31,315.68","3,237.00","2,604.25"
313, CHEST PAIN,390132,ST JOSEPH'S HOSPITAL,1600 WEST GIRARD AVENUE,PHILADELPHIA,PA,19130,PA - Philadelphia,55,"16,847.12","5,102.49","4,344.70"
313, CHEST PAIN,390133,LEHIGH VALLEY HOSPITAL,PO BOX 689,ALLENTOWN,PA,18105,PA - Allentown,103,"21,660.30","4,110.17","3,009.77"
313, CHEST PAIN,390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,PA - Wilkes-Barre,72,"17,806.29","3,252.13","2,223.54"
313, CHEST PAIN,390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,PA - Philadelphia,106,"24,781.48","3,629.39","2,471.05"
313, CHEST PAIN,390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PA - Philadelphia,89,"29,243.15","7,021.98","6,230.19"
313, CHEST PAIN,390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,PA - Pittsburgh,47,"11,359.34","2,960.31","2,070.95"
313, CHEST PAIN,390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,PA - Pittsburgh,16,"9,169.06","2,799.00","1,745.75"
313, CHEST PAIN,390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,PA - Harrisburg,36,"14,571.22","3,744.19","2,189.97"
313, CHEST PAIN,390153,MAIN LINE HOSPITAL PAOLI,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,PA - Philadelphia,62,"26,084.25","3,922.22","2,386.38"
313, CHEST PAIN,390156,MERCY FITZGERALD HOSPITAL,LANSDOWNE & BAILY RDS,DARBY,PA,19023,PA - Philadelphia,107,"30,395.71","4,955.62","4,183.22"
313, CHEST PAIN,390162,EASTON HOSPITAL,250 SOUTH 21ST STREET,EASTON,PA,18042,PA - Allentown,102,"28,363.29","3,733.01","2,845.20"
313, CHEST PAIN,390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,PA - Pittsburgh,112,"26,225.66","5,016.98","4,091.16"
313, CHEST PAIN,390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,PA - Pittsburgh,11,"13,699.81","2,934.54","2,320.00"
313, CHEST PAIN,390173,INDIANA REGIONAL MEDICAL CENTER,"835 HOSPITAL ROAD,  PO BOX 788",INDIANA,PA,15701,PA - Pittsburgh,24,"7,932.41","3,071.00","2,319.00"
313, CHEST PAIN,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PA - Philadelphia,159,"25,629.79","5,052.73","4,270.96"
313, CHEST PAIN,390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL ST,WEST CHESTER,PA,19380,PA - Philadelphia,37,"15,483.24","3,232.00","2,410.27"
313, CHEST PAIN,390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,PA - Philadelphia,48,"66,911.27","4,437.77","3,521.64"
313, CHEST PAIN,390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,PA - Allentown,23,"16,599.60","3,502.00","2,571.04"
313, CHEST PAIN,390185,HAZLETON GENERAL HOSPITAL,700 EAST BROAD STREET,HAZLETON,PA,18201,PA - Allentown,27,"19,115.37","3,254.66","2,267.25"
313, CHEST PAIN,390189,SHAMOKIN AREA COMMUNITY HOSPITAL,4200 HOSPITAL ROAD,COAL TOWNSHIP,PA,17866,PA - Danville,15,"6,487.20","3,312.00","2,339.46"
313, CHEST PAIN,390192,TYLER MEMORIAL HOSPITAL,880 STATE ROUTE 6 WEST,TUNKHANNOCK,PA,18657,PA - Sayre,11,"10,099.36","3,317.54","2,700.09"
313, CHEST PAIN,390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,PA - Philadelphia,86,"20,066.83","3,872.37","2,836.09"
313, CHEST PAIN,390197,SACRED HEART HOSPITAL,421 CHEW STREET,ALLENTOWN,PA,18102,PA - Allentown,37,"22,392.86","4,034.18","3,133.97"
313, CHEST PAIN,390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,PA - Pittsburgh,23,"4,794.86","3,172.34","2,344.00"
313, CHEST PAIN,390201,POCONO MEDICAL CENTER,206 EAST BROWN STREET,EAST STROUDSBUR,PA,18301,PA - Allentown,43,"17,840.53","3,988.37","2,669.44"
313, CHEST PAIN,390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,PA - Philadelphia,33,"19,769.06","3,233.09","2,684.63"
313, CHEST PAIN,390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,19152,PA - Philadelphia,89,"28,806.26","3,384.03","2,688.79"
313, CHEST PAIN,390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,OH - Youngstown,37,"12,625.24","3,345.40","2,386.29"
313, CHEST PAIN,390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,PA - Pittsburgh,14,"10,961.50","3,947.35","2,383.00"
313, CHEST PAIN,390220,JENNERSVILLE REGIONAL HOSPITAL,1015 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,PA - Lancaster,32,"32,030.75","3,278.46","2,408.09"
313, CHEST PAIN,390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,PA - Philadelphia,75,"22,973.66","3,234.00","2,314.72"
313, CHEST PAIN,390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,PA - Philadelphia,65,"23,755.89","4,436.72","3,688.67"
313, CHEST PAIN,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PA - Philadelphia,53,"29,851.92","4,547.03","3,720.09"
313, CHEST PAIN,390228,ST CLAIR MEMORIAL HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,PA - Pittsburgh,18,"12,244.22","2,796.00","1,985.55"
313, CHEST PAIN,390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,PA - Philadelphia,193,"22,972.31","3,715.54","2,723.84"
313, CHEST PAIN,390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501,PA - Scranton,51,"12,763.98","3,129.98","2,303.49"
313, CHEST PAIN,390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,PA - Harrisburg,24,"12,585.04","4,901.29","3,913.45"
313, CHEST PAIN,390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,PA - Philadelphia,132,"19,274.15","3,381.37","2,235.05"
313, CHEST PAIN,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,PA - Allentown,64,"24,583.60","3,644.06","2,654.46"
313, CHEST PAIN,390265,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY RD,PITTSBURGH,PA,15236,PA - Pittsburgh,34,"8,877.05","2,797.64","2,136.47"
313, CHEST PAIN,390267,WESTERN PENNSYLVANIA HOSP FORBES REGIONAL CAMPUS,2570 HAYMAKER RD,MONROEVILLE,PA,15146,PA - Pittsburgh,28,"14,822.46","3,301.71","2,253.00"
313, CHEST PAIN,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,32,"14,417.12","2,831.15","1,789.28"
313, CHEST PAIN,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,100O EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,PA - Wilkes-Barre,18,"19,955.83","3,723.66","2,423.16"
313, CHEST PAIN,390290,HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,PA - Philadelphia,106,"52,883.96","5,556.73","4,891.25"
313, CHEST PAIN,390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,PHILA,PA,19128,PA - Philadelphia,48,"14,639.64","3,927.06","3,290.41"
313, CHEST PAIN,410001,MEMORIAL HOSPITAL OF RHODE ISLAND,111 BREWSTER STREET,PAWTUCKET,RI,2860,RI - Providence,48,"13,258.31","5,207.41","4,369.91"
313, CHEST PAIN,410005,ST JOSEPH HEALTH SERVICES OF RI,200 HIGH SERVICE AVENUE,NORTH PROVIDENC,RI,2904,RI - Providence,19,"11,866.47","3,654.84","2,887.05"
313, CHEST PAIN,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2902,RI - Providence,60,"18,099.73","5,163.61","4,525.88"
313, CHEST PAIN,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,2886,RI - Providence,43,"19,636.09","4,634.62","2,588.39"
313, CHEST PAIN,410011,"LANDMARK MEDICAL CENTER,  INC",115 CASS AVE,WOONSOCKET,RI,2895,RI - Providence,42,"19,788.30","3,616.85","2,863.26"
313, CHEST PAIN,410012,MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,RI - Providence,13,"15,861.69","3,928.23","3,217.84"
313, CHEST PAIN,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,2891,RI - Providence,24,"12,439.95","3,356.00","2,419.33"
313, CHEST PAIN,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,NC - Charlotte,22,"13,483.18","3,718.50","2,507.36"
313, CHEST PAIN,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,SC - Charleston,27,"10,127.33","5,243.48","4,455.18"
313, CHEST PAIN,420007,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,109,"14,388.18","3,988.79","2,310.12"
313, CHEST PAIN,420009,OCONEE MEDICAL CENTER,298 MEMORIAL DRIVE,SENECA,SC,29672,SC - Greenville,51,"12,137.86","3,474.90","2,037.25"
313, CHEST PAIN,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,SC - Columbia,22,"13,381.77","3,424.18","2,552.36"
313, CHEST PAIN,420015,BAPTIST EASLEY HOSPITAL,200 FLEETWOOD DRIVE,EASLEY,SC,29640,SC - Greenville,11,"18,544.63","3,327.00","2,506.63"
313, CHEST PAIN,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,SC - Columbia,55,"23,682.98","4,275.43","3,437.98"
313, CHEST PAIN,420020,GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,SC - Charleston,77,"14,590.42","3,823.24","2,385.09"
313, CHEST PAIN,420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,SC - Greenville,63,"20,172.57","3,182.19","2,028.53"
313, CHEST PAIN,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,2435 FOREST DR,COLUMBIA,SC,29204,SC - Columbia,65,"12,948.58","3,032.90","2,068.35"
313, CHEST PAIN,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,41,"21,367.14","3,909.60","2,372.92"
313, CHEST PAIN,420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,NC - Charlotte,177,"20,497.31","3,336.79","2,356.07"
313, CHEST PAIN,420038,LAURENS COUNTY HEALTHCARE SYSTEM,US HWY 76 PO DRAWER 976,CLINTON,SC,29325,SC - Greenville,23,"15,900.47","3,572.21","2,644.04"
313, CHEST PAIN,420039,WALLACE THOMSON HOSPITAL,322 W SOUTH ST PO BOX 789,UNION,SC,29379,SC - Spartanburg,39,"12,551.17","3,372.38","2,229.38"
313, CHEST PAIN,420043,UPSTATE CAROLINA MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,SC - Spartanburg,25,"15,837.24","3,035.40","2,132.36"
313, CHEST PAIN,420048,KERSHAW HEALTH,"HAILE AND ROBERTS STREETS, BOX 7003",CAMDEN,SC,29020,SC - Columbia,42,"11,750.04","3,116.66","2,209.42"
313, CHEST PAIN,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,SC - Charleston,35,"15,100.11","3,435.77","2,602.17"
313, CHEST PAIN,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,SC - Florence,168,"17,375.16","3,691.83","2,502.38"
313, CHEST PAIN,420055,MARION REGIONAL HOSPITAL,2829 E HWY 76,MULLINS,SC,29574,SC - Florence,28,"14,541.75","3,382.78","2,080.96"
313, CHEST PAIN,420062,CHESTERFIELD GENERAL HOSPITAL,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,SC - Florence,50,"14,787.84","3,317.46","2,336.82"
313, CHEST PAIN,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,SC - Charleston,25,"16,680.44","3,507.12","2,553.68"
313, CHEST PAIN,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,GA - Savannah,83,"16,389.59","3,677.04","2,777.55"
313, CHEST PAIN,420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,SC - Columbia,38,"16,380.39","3,817.31","2,717.47"
313, CHEST PAIN,420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SC - Columbia,22,"9,004.81","3,430.90","2,311.09"
313, CHEST PAIN,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,SC - Columbia,36,"16,716.19","4,526.97","3,559.88"
313, CHEST PAIN,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,22,"21,042.00","3,055.77","2,088.31"
313, CHEST PAIN,420078,GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,SC - Greenville,40,"16,683.82","4,030.80","2,863.27"
313, CHEST PAIN,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,128,"19,690.14","3,634.53","2,204.66"
313, CHEST PAIN,420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISL,SC,29925,GA - Savannah,18,"14,348.16","4,287.00","3,284.33"
313, CHEST PAIN,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,11,"9,551.45","3,578.72","2,561.27"
313, CHEST PAIN,420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DR BOX 3217,SPARTANBURG,SC,29307,SC - Spartanburg,66,"24,607.65","3,254.75","2,269.00"
313, CHEST PAIN,420085,GRAND STRAND REG MED CENTER,809 82ND PARKWAY BOX 7500,MYRTLE BEACH,SC,29577,SC - Charleston,90,"14,237.63","3,231.76","1,891.46"
313, CHEST PAIN,420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION,COLUMBIA,SC,29220,SC - Columbia,16,"23,021.31","3,679.50","2,695.00"
313, CHEST PAIN,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,SC - Charleston,65,"16,591.93","3,149.23","2,109.07"
313, CHEST PAIN,420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,SC - Florence,114,"24,636.15","3,257.13","2,279.09"
313, CHEST PAIN,420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BY-PASS,MURRELLS INLET,SC,29576,SC - Charleston,66,"14,511.12","3,286.89","1,709.59"
313, CHEST PAIN,420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,GA - Savannah,12,"10,882.50","3,458.33","2,614.66"
313, CHEST PAIN,430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,57078,SD - Sioux Falls,13,"14,890.76","3,564.30","2,867.69"
313, CHEST PAIN,430014,AVERA ST LUKES,305 S STATE ST,ABERDEEN,SD,57401,SD - Sioux Falls,15,"11,501.00","3,687.13","2,938.86"
