ZIP,City/Location Name,STATE,Zip Code Designation
35481,Reform,AL,Low Income Area/HPSA
35133,Remlap,AL,Low Income Area/HPSA
36475,Repton,AL,Low Income Area/HPSA
35135,Riverside,AL,Low Income Area
36274,Roanoke,AL,Low Income Area/HPSA
36567,Robertsdale,AL,Low Income Area/HPSA
35136,Rockford,AL,Low Income Area/HPSA
35652,Rogersville,AL,HPSA
35652,Rogersville,AL,HPSA
35653,Russellville,AL,Low Income Area/HPSA
35654,Russellville,AL,Low Income Area/HPSA
36071,Rutledge,AL,Low Income Area/HPSA
36773,Safford,AL,Low Income Area/HPSA
36569,Saint Stephens,AL,Low Income Area/HPSA
36874,Salem,AL,Low Income Area/HPSA
36477,Samson,AL,Low Income Area/HPSA
36571,Saraland,AL,Low Income Area/HPSA
36775,Sardis,AL,Low Income Area/HPSA
36572,Satsuma,AL,HPSA
36776,Sawyerville,AL,Low Income Area/HPSA
35768,Scottsboro,AL,Low Income Area/HPSA
35769,Scottsboro,AL,Low Income Area/HPSA
36875,Seale,AL,Low Income Area/HPSA
35771,Section,AL,Low Income Area/HPSA
36701,Selma,AL,Low Income Area/HPSA
36703,Selma,AL,Low Income Area/HPSA
36574,Seminole,AL,Low Income Area/HPSA
36575,Semmes,AL,Low Income Area/HPSA
35660,Sheffield,AL,Low Income Area
35143,Shelby,AL,Low Income Area
36075,Shorter,AL,Low Income Area/HPSA
36373,Shorterville,AL,Low Income Area/HPSA
36919,Silas,AL,Low Income Area/HPSA
36576,Silverhill,AL,HPSA
36374,Skipperville,AL,Low Income Area/HPSA
36375,Slocomb,AL,Low Income Area/HPSA
36877,Smiths Station,AL,Low Income Area/HPSA
35670,Somerville,AL,Low Income Area/HPSA
35146,Springville,AL,HPSA
35585,Spruce Pine,AL,Low Income Area/HPSA
36790,Stanton,AL,Low Income Area/HPSA
36578,Stapleton,AL,Low Income Area
35772,Stevenson,AL,Low Income Area/HPSA
36579,Stockton,AL,Low Income Area/HPSA
35586,Sulligent,AL,Low Income Area/HPSA
35148,Sumiton,AL,Low Income Area/HPSA
36580,Summerdale,AL,Low Income Area/HPSA
36782,Sweet Water,AL,Low Income Area/HPSA
35150,Sylacauga,AL,Low Income Area/HPSA
35151,Sylacauga,AL,Low Income Area/HPSA
35988,Sylvania,AL,Low Income Area/HPSA
35160,Talladega,AL,Low Income Area/HPSA
36078,Tallassee,AL,Low Income Area/HPSA
35671,Tanner,AL,Low Income Area/HPSA
36582,Theodore,AL,Low Income Area/HPSA
36783,Thomaston,AL,Low Income Area/HPSA
36784,Thomasville,AL,Low Income Area/HPSA
35171,Thorsby,AL,Low Income Area/HPSA
36583,Tibbie,AL,Low Income Area/HPSA
36080,Titus,AL,HPSA
36080,Titus,AL,HPSA
35773,Toney,AL,Low Income Area/HPSA
35672,Town Creek,AL,Low Income Area/HPSA
35587,Townley,AL,Low Income Area/HPSA
36921,Toxey,AL,Low Income Area/HPSA
35172,Trafford,AL,Low Income Area/HPSA
35774,Trenton,AL,Low Income Area/HPSA
35673,Trinity,AL,Low Income Area/HPSA
36081,Troy,AL,Low Income Area/HPSA
36079,Troy,AL,Low Income Area
36082,Troy,AL,Low Income Area
35401,Tuscaloosa,AL,Low Income Area/HPSA
35404,Tuscaloosa,AL,Low Income Area/HPSA
35405,Tuscaloosa,AL,Low Income Area/HPSA
35487,Tuscaloosa,AL,Low Income Area/HPSA
35406,Tuscaloosa,AL,HPSA
35674,Tuscumbia,AL,Low Income Area/HPSA
36083,Tuskegee,AL,Low Income Area/HPSA
36088,Tuskegee Institute,AL,Low Income Area/HPSA
36785,Tyler,AL,Low Income Area/HPSA
35175,Union Grove,AL,Low Income Area/HPSA
36089,Union Springs,AL,Low Income Area/HPSA
36786,Uniontown,AL,Low Income Area/HPSA
36480,Uriah,AL,Low Income Area/HPSA
35775,Valhermoso Springs,AL,Low Income Area/HPSA
36854,Valley,AL,Low Income Area/HPSA
35989,Valley Head,AL,Low Income Area/HPSA
35490,Vance,AL,HPSA
36091,Verbena,AL,Low Income Area/HPSA
35592,Vernon,AL,Low Income Area/HPSA
35593,Vina,AL,Low Income Area/HPSA
35178,Vincent,AL,Low Income Area
36584,Vinegar Bend,AL,Low Income Area/HPSA
35179,Vinemont,AL,Low Income Area/HPSA
36481,Vredenburgh,AL,Low Income Area/HPSA
36276,Wadley,AL,Low Income Area/HPSA
36585,Wagarville,AL,Low Income Area/HPSA
36922,Ward,AL,Low Income Area/HPSA
35180,Warrior,AL,HPSA
35677,Waterloo,AL,Low Income Area/HPSA
36879,Waverly,AL,Low Income Area/HPSA
36277,Weaver,AL,Low Income Area
36376,Webb,AL,Low Income Area/HPSA
36278,Wedowee,AL,Low Income Area/HPSA
36279,Wellington,AL,Low Income Area
35183,Weogufka,AL,Low Income Area/HPSA
35184,West Blocton,AL,HPSA
35184,West Blocton,AL,HPSA
36092,Wetumpka,AL,Low Income Area/HPSA
36093,Wetumpka,AL,HPSA
36482,Whatley,AL,Low Income Area/HPSA
36587,Wilmer,AL,Low Income Area/HPSA
35186,Wilsonville,AL,Low Income Area
35594,Winfield,AL,Low Income Area/HPSA
36483,Wing,AL,Low Income Area/HPSA
36280,Woodland,AL,Low Income Area/HPSA
35188,Woodstock,AL,HPSA
35188,Woodstock,AL,HPSA
35776,Woodville,AL,Low Income Area/HPSA
36925,York,AL,Low Income Area/HPSA
72001,Adona,AR,Low Income Area/HPSA
72410,Alicia,AR,Low Income Area/HPSA
72820,Alix,AR,Low Income Area
72921,Alma,AR,Low Income Area
72003,Almyra,AR,Low Income Area/HPSA
72611,Alpena,AR,Low Income Area
72004,Altheimer,AR,Low Income Area/HPSA
72821,Altus,AR,Low Income Area
72005,Amagon,AR,Low Income Area
71921,Amity,AR,Low Income Area/HPSA
71922,Antoine,AR,Low Income Area/HPSA
71923,Arkadelphia,AR,Low Income Area/HPSA
71998,Arkadelphia,AR,Low Income Area/HPSA
71999,Arkadelphia,AR,Low Income Area/HPSA
71630,Arkansas City,AR,Low Income Area
72513,Ash Flat,AR,Low Income Area/HPSA
71822,Ashdown,AR,Low Income Area
72823,Atkins,AR,Low Income Area/HPSA
72311,Aubrey,AR,Low Income Area/HPSA
72006,Augusta,AR,Low Income Area
72010,Bald Knob,AR,Low Income Area
71631,Banks,AR,Low Income Area
72923,Barling,AR,Low Income Area
72313,Bassett,AR,Low Income Area
72501,Batesville,AR,Low Income Area
72411,Bay,AR,Low Income Area
71720,Bearden,AR,Low Income Area/HPSA
72013,Bee Branch,AR,Low Income Area/HPSA
72012,Beebe,AR,Low Income Area
72412,Beech Grove,AR,Low Income Area
72014,Beedeville,AR,Low Income Area
72824,Belleville,AR,Low Income Area
72015,Benton,AR,Low Income Area
72712,Bentonville,AR,Low Income Area/HPSA
72616,Berryville,AR,Low Income Area
72515,Bexar,AR,Low Income Area/HPSA
72617,Big Flat,AR,Low Income Area
72016,Bigelow,AR,Low Income Area/HPSA
72413,Biggers,AR,Low Income Area/HPSA
72017,Biscoe,AR,Low Income Area/HPSA
71929,Bismarck,AR,Low Income Area/HPSA
72414,Black Oak,AR,Low Income Area/HPSA
72415,Black Rock,AR,Low Income Area/HPSA
71825,Blevins,AR,Low Income Area/HPSA
72826,Blue Mountain,AR,HPSA
71722,Bluff City,AR,Low Income Area/HPSA
72827,Bluffton,AR,Low Income Area
72315,Blytheville,AR,Low Income Area
72926,Boles,AR,Low Income Area/HPSA
71933,Bonnerdale,AR,Low Income Area/HPSA
72416,Bono,AR,Low Income Area/HPSA
72927,Booneville,AR,Low Income Area/HPSA
72020,Bradford,AR,Low Income Area
71826,Bradley,AR,Low Income Area/HPSA
72928,Branch,AR,Low Income Area/HPSA
72320,Brickeys,AR,Low Income Area/HPSA
72828,Briggsville,AR,Low Income Area
72021,Brinkley,AR,Low Income Area/HPSA
72517,Brockwell,AR,Low Income Area/HPSA
72417,Brookland,AR,Low Income Area/HPSA
71827,Buckner,AR,Low Income Area/HPSA
72619,Bull Shoals,AR,Low Income Area/HPSA
71935,Caddo Gap,AR,Low Income Area/HPSA
71828,Cale,AR,Low Income Area/HPSA
72519,Calico Rock,AR,Low Income Area/HPSA
71701,Camden,AR,Low Income Area/HPSA
72520,Camp,AR,Low Income Area/HPSA
72717,Canehill,AR,Low Income Area
72419,Caraway,AR,Low Income Area/HPSA
72024,Carlisle,AR,Low Income Area/HPSA
71725,Carthage,AR,Low Income Area/HPSA
72025,Casa,AR,Low Income Area/HPSA
72421,Cash,AR,Low Income Area
72026,Casscoe,AR,Low Income Area/HPSA
72521,Cave City,AR,Low Income Area/HPSA
72930,Cecil,AR,Low Income Area/HPSA
72932,Cedarville,AR,Low Income Area
72027,Center Ridge,AR,Low Income Area/HPSA
72933,Charleston,AR,Low Income Area/HPSA
72522,Charlotte,AR,Low Income Area
72529,Cherokee Village,AR,Low Income Area/HPSA
72324,Cherry Valley,AR,Low Income Area
72934,Chester,AR,Low Income Area
71726,Chidester,AR,Low Income Area/HPSA
72028,Choctaw,AR,Low Income Area/HPSA
72029,Clarendon,AR,Low Income Area/HPSA
72623,Clarkridge,AR,Low Income Area
72830,Clarksville,AR,Low Income Area/HPSA
72030,Cleveland,AR,Low Income Area/HPSA
72031,Clinton,AR,Low Income Area/HPSA
72832,Coal Hill,AR,Low Income Area
72326,Colt,AR,Low Income Area/HPSA
71831,Columbus,AR,Low Income Area/HPSA
72721,Combs,AR,Low Income Area/HPSA
72624,Compton,AR,Low Income Area
72523,Concord,AR,Low Income Area/HPSA
72032,Conway,AR,Low Income Area/HPSA
72034,Conway,AR,Low Income Area
72035,Conway,AR,Low Income Area
72524,Cord,AR,Low Income Area
72422,Corning,AR,Low Income Area/HPSA
72626,Cotter,AR,Low Income Area
72036,Cotton Plant,AR,Low Income Area
71937,Cove,AR,Low Income Area/HPSA
72327,Crawfordsville,AR,Low Income Area/HPSA
72038,Crocketts Bluff,AR,Low Income Area/HPSA
71635,Crossett,AR,Low Income Area
72328,Crumrod,AR,Low Income Area
72039,Damascus,AR,Low Income Area/HPSA
72833,Danville,AR,Low Income Area
72834,Dardanelle,AR,Low Income Area/HPSA
72424,Datto,AR,Low Income Area/HPSA
71832,De Queen,AR,Low Income Area/HPSA
72041,De Valls Bluff,AR,Low Income Area/HPSA
72042,De Witt,AR,Low Income Area/HPSA
72722,Decatur,AR,Low Income Area
72628,Deer,AR,Low Income Area
72425,Delaplaine,AR,Low Income Area
72835,Delaware,AR,Low Income Area/HPSA
71940,Delight,AR,Low Income Area/HPSA
72426,Dell,AR,Low Income Area
72629,Dennard,AR,Low Income Area/HPSA
71638,Dermott,AR,Low Income Area/HPSA
72040,Des Arc,AR,Low Income Area/HPSA
72527,Desha,AR,Low Income Area
71833,Dierks,AR,Low Income Area/HPSA
71834,Doddridge,AR,Low Income Area
72528,Dolph,AR,Low Income Area/HPSA
71941,Donaldson,AR,Low Income Area/HPSA
72837,Dover,AR,Low Income Area
72530,Drasco,AR,Low Income Area/HPSA
71639,Dumas,AR,Low Income Area
72330,Dyess,AR,Low Income Area
72331,Earle,AR,Low Income Area/HPSA
72044,Edgemont,AR,HPSA
71730,El Dorado,AR,Low Income Area/HPSA
72045,El Paso,AR,Low Income Area
72333,Elaine,AR,Low Income Area
72531,Elizabeth,AR,Low Income Area/HPSA
72727,Elkins,AR,Low Income Area/HPSA
71740,Emerson,AR,Low Income Area/HPSA
71835,Emmet,AR,Low Income Area/HPSA
72046,England,AR,Low Income Area/HPSA
72047,Enola,AR,Low Income Area/HPSA
72048,Ethel,AR,Low Income Area/HPSA
72428,Etowah,AR,Low Income Area
71640,Eudora,AR,Low Income Area
72632,Eureka Springs,AR,Low Income Area/HPSA
72631,Eureka Springs,AR,Low Income Area
72729,Evansville,AR,Low Income Area
72532,Evening Shade,AR,Low Income Area/HPSA
72633,Everton,AR,Low Income Area/HPSA
72088,Fairfield Bay,AR,Low Income Area/HPSA
72730,Farmington,AR,Low Income Area
72701,Fayetteville,AR,Low Income Area/HPSA
72703,Fayetteville,AR,Low Income Area
72704,Fayetteville,AR,Low Income Area
72533,Fifty Six,AR,Low Income Area/HPSA
72429,Fisher,AR,Low Income Area/HPSA
72634,Flippin,AR,Low Income Area/HPSA
72534,Floral,AR,Low Income Area/HPSA
71742,Fordyce,AR,Low Income Area/HPSA
71836,Foreman,AR,Low Income Area
72335,Forrest City,AR,Low Income Area/HPSA
72901,Fort Smith,AR,Low Income Area
72903,Fort Smith,AR,Low Income Area
72904,Fort Smith,AR,Low Income Area
72905,Fort Smith,AR,Low Income Area
72916,Fort Smith,AR,Low Income Area
71837,Fouke,AR,Low Income Area
71642,Fountain Hill,AR,Low Income Area/HPSA
72051,Fox,AR,Low Income Area/HPSA
72536,Franklin,AR,Low Income Area/HPSA
72338,Frenchmans Bayou,AR,Low Income Area
71942,Friendship,AR,Low Income Area/HPSA
71838,Fulton,AR,Low Income Area/HPSA
72537,Gamaliel,AR,Low Income Area
72732,Garfield,AR,Low Income Area/HPSA
72052,Garner,AR,Low Income Area
72635,Gassville,AR,Low Income Area
72734,Gentry,AR,Low Income Area
72538,Gepp,AR,Low Income Area/HPSA
72055,Gillett,AR,Low Income Area/HPSA
71841,Gillham,AR,Low Income Area/HPSA
72339,Gilmore,AR,Low Income Area/HPSA
72539,Glencoe,AR,Low Income Area/HPSA
71943,Glenwood,AR,Low Income Area/HPSA
72340,Goodwin,AR,Low Income Area/HPSA
71643,Gould,AR,Low Income Area/HPSA
71644,Grady,AR,Low Income Area/HPSA
71944,Grannis,AR,Low Income Area/HPSA
72838,Gravelly,AR,Low Income Area
72736,Gravette,AR,Low Income Area
72638,Green Forest,AR,Low Income Area
72058,Greenbrier,AR,Low Income Area/HPSA
72430,Greenway,AR,Low Income Area/HPSA
72060,Griffithville,AR,Low Income Area
72540,Guion,AR,Low Income Area/HPSA
71743,Gurdon,AR,Low Income Area/HPSA
72937,Hackett,AR,Low Income Area
72839,Hagarville,AR,Low Income Area
71646,Hamburg,AR,Low Income Area/HPSA
71744,Hampton,AR,Low Income Area
72542,Hardy,AR,Low Income Area/HPSA
71745,Harrell,AR,Low Income Area
72639,Harriet,AR,Low Income Area
72432,Harrisburg,AR,Low Income Area/HPSA
72601,Harrison,AR,Low Income Area/HPSA
72938,Hartford,AR,Low Income Area
72840,Hartman,AR,Low Income Area
72841,Harvey,AR,Low Income Area/HPSA
72640,Hasty,AR,Low Income Area
71945,Hatfield,AR,Low Income Area/HPSA
72063,Hattieville,AR,Low Income Area/HPSA
72842,Havana,AR,Low Income Area/HPSA
72064,Hazen,AR,Low Income Area/HPSA
72543,Heber Springs,AR,Low Income Area/HPSA
72843,Hector,AR,Low Income Area
72342,Helena,AR,Low Income Area
72544,Henderson,AR,Low Income Area
71647,Hermitage,AR,Low Income Area
72346,Heth,AR,Low Income Area/HPSA
72066,Hickory Plains,AR,Low Income Area/HPSA
72347,Hickory Ridge,AR,Low Income Area
72067,Higden,AR,Low Income Area/HPSA
72068,Higginson,AR,Low Income Area
72738,Hindsville,AR,Low Income Area/HPSA
72069,Holly Grove,AR,Low Income Area/HPSA
71801,Hope,AR,Low Income Area/HPSA
71842,Horatio,AR,Low Income Area/HPSA
72512,Horseshoe Bend,AR,Low Income Area/HPSA
71901,Hot Springs National Park,AR,Low Income Area/HPSA
71913,Hot Springs National Park,AR,Low Income Area/HPSA
72070,Houston,AR,Low Income Area/HPSA
72433,Hoxie,AR,Low Income Area/HPSA
72348,Hughes,AR,Low Income Area/HPSA
72072,Humnoke,AR,Low Income Area/HPSA
72073,Humphrey,AR,Low Income Area/HPSA
72940,Huntington,AR,Low Income Area
72740,Huntsville,AR,Low Income Area/HPSA
71747,Huttig,AR,Low Income Area/HPSA
72546,Ida,AR,Low Income Area/HPSA
72434,Imboden,AR,Low Income Area/HPSA
71748,Ivan,AR,Low Income Area/HPSA
72076,Jacksonville,AR,Low Income Area
72641,Jasper,AR,Low Income Area
72079,Jefferson,AR,Low Income Area
71651,Jersey,AR,Low Income Area
72080,Jerusalem,AR,Low Income Area/HPSA
71949,Jessieville,AR,Low Income Area
72350,Joiner,AR,Low Income Area
72105,Jones Mill,AR,Low Income Area/HPSA
72401,Jonesboro,AR,Low Income Area
72081,Judsonia,AR,Low Income Area
71749,Junction City,AR,Low Income Area/HPSA
72351,Keiser,AR,Low Income Area
72082,Kensett,AR,Low Income Area
72083,Keo,AR,HPSA
71652,Kingsland,AR,Low Income Area/HPSA
72742,Kingston,AR,Low Income Area/HPSA
71950,Kirby,AR,Low Income Area/HPSA
72435,Knobel,AR,Low Income Area/HPSA
72845,Knoxville,AR,Low Income Area
72436,Lafe,AR,Low Income Area/HPSA
72437,Lake City,AR,Low Income Area/HPSA
71653,Lake Village,AR,Low Income Area
72642,Lakeview,AR,Low Income Area
72846,Lamar,AR,Low Income Area
71952,Langley,AR,Low Income Area/HPSA
72438,Leachville,AR,Low Income Area
72644,Lead Hill,AR,Low Income Area/HPSA
72084,Leola,AR,Low Income Area/HPSA
72354,Lepanto,AR,Low Income Area/HPSA
72645,Leslie,AR,Low Income Area
71845,Lewisville,AR,Low Income Area/HPSA
72355,Lexa,AR,Low Income Area/HPSA
72744,Lincoln,AR,Low Income Area
72201,Little Rock,AR,Low Income Area
72202,Little Rock,AR,Low Income Area
72204,Little Rock,AR,Low Income Area
72205,Little Rock,AR,Low Income Area
72206,Little Rock,AR,Low Income Area
72209,Little Rock,AR,Low Income Area
72210,Little Rock,AR,Low Income Area
72099,Little Rock Air Force Base,AR,Low Income Area
71846,Lockesburg,AR,Low Income Area/HPSA
72550,Locust Grove,AR,Low Income Area/HPSA
72847,London,AR,Low Income Area
72086,Lonoke,AR,HPSA
72086,Lonoke,AR,HPSA
71751,Louann,AR,Low Income Area
72745,Lowell,AR,Low Income Area
72358,Luxora,AR,Low Income Area
72440,Lynn,AR,Low Income Area/HPSA
72103,Mabelvale,AR,Low Income Area
72943,Magazine,AR,Low Income Area/HPSA
72553,Magness,AR,Low Income Area
71753,Magnolia,AR,Low Income Area/HPSA
72104,Malvern,AR,Low Income Area/HPSA
72554,Mammoth Spring,AR,Low Income Area/HPSA
72442,Manila,AR,Low Income Area
72944,Mansfield,AR,Low Income Area/HPSA
72648,Marble Falls,AR,Low Income Area
72555,Marcella,AR,Low Income Area/HPSA
72360,Marianna,AR,Low Income Area/HPSA
72364,Marion,AR,Low Income Area/HPSA
72365,Marked Tree,AR,Low Income Area/HPSA
72443,Marmaduke,AR,Low Income Area
72650,Marshall,AR,Low Income Area
72366,Marvell,AR,Low Income Area/HPSA
72106,Mayflower,AR,Low Income Area
72444,Maynard,AR,Low Income Area
72747,Maysville,AR,Low Income Area
71847,MC Caskill,AR,Low Income Area/HPSA
72101,MC Crory,AR,Low Income Area
72441,MC Dougal,AR,Low Income Area/HPSA
71654,MC Gehee,AR,Low Income Area
71666,MC Gehee,AR,Low Income Area
71752,MC Neil,AR,Low Income Area/HPSA
72102,MC Rae,AR,Low Income Area
72556,Melbourne,AR,Low Income Area/HPSA
72367,Mellwood,AR,Low Income Area
71953,Mena,AR,Low Income Area/HPSA
72651,Midway,AR,Low Income Area
71851,Mineral Springs,AR,Low Income Area
72445,Minturn,AR,Low Income Area/HPSA
72447,Monette,AR,Low Income Area/HPSA
71655,Monticello,AR,Low Income Area/HPSA
71656,Monticello,AR,Low Income Area/HPSA
71658,Montrose,AR,Low Income Area/HPSA
72368,Moro,AR,Low Income Area/HPSA
72110,Morrilton,AR,Low Income Area/HPSA
72749,Morrow,AR,Low Income Area
71758,Mount Holly,AR,Low Income Area
71957,Mount Ida,AR,Low Income Area/HPSA
72655,Mount Judea,AR,Low Income Area
72561,Mount Pleasant,AR,Low Income Area/HPSA
72111,Mount Vernon,AR,Low Income Area/HPSA
72653,Mountain Home,AR,Low Income Area/HPSA
71956,Mountain Pine,AR,Low Income Area
72560,Mountain View,AR,Low Income Area/HPSA
72946,Mountainburg,AR,Low Income Area
72947,Mulberry,AR,Low Income Area
71958,Murfreesboro,AR,Low Income Area/HPSA
71852,Nashville,AR,Low Income Area/HPSA
72948,Natural Dam,AR,Low Income Area
72851,New Blaine,AR,Low Income Area/HPSA
71660,New Edinburg,AR,Low Income Area
72562,Newark,AR,Low Income Area
71959,Newhope,AR,Low Income Area/HPSA
72112,Newport,AR,Low Income Area/HPSA
72658,Norfork,AR,Low Income Area
71960,Norman,AR,Low Income Area/HPSA
72114,North Little Rock,AR,Low Income Area
72117,North Little Rock,AR,Low Income Area
72118,North Little Rock,AR,Low Income Area
72199,North Little Rock,AR,Low Income Area
72449,O Kean,AR,Low Income Area
72660,Oak Grove,AR,Low Income Area
72661,Oakland,AR,Low Income Area/HPSA
72852,Oark,AR,Low Income Area/HPSA
71961,Oden,AR,Low Income Area/HPSA
71853,Ogden,AR,Low Income Area
72564,Oil Trough,AR,Low Income Area
71962,Okolona,AR,Low Income Area/HPSA
72853,Ola,AR,Low Income Area
72662,Omaha,AR,Low Income Area
72369,Oneida,AR,Low Income Area
72663,Onia,AR,Low Income Area/HPSA
72370,Osceola,AR,Low Income Area
72565,Oxford,AR,Low Income Area/HPSA
71855,Ozan,AR,Low Income Area/HPSA
72949,Ozark,AR,Low Income Area/HPSA
72854,Ozone,AR,Low Income Area/HPSA
72372,Palestine,AR,Low Income Area/HPSA
72121,Pangburn,AR,Low Income Area/HPSA
72450,Paragould,AR,Low Income Area/HPSA
72855,Paris,AR,Low Income Area/HPSA
71661,Parkdale,AR,Low Income Area/HPSA
72373,Parkin,AR,Low Income Area
72950,Parks,AR,Low Income Area/HPSA
72666,Parthenon,AR,Low Income Area
72751,Pea Ridge,AR,Low Income Area/HPSA
72453,Peach Orchard,AR,Low Income Area/HPSA
71964,Pearcy,AR,Low Income Area/HPSA
72668,Peel,AR,Low Income Area/HPSA
72856,Pelsor,AR,Low Income Area
71965,Pencil Bluff,AR,Low Income Area/HPSA
72125,Perry,AR,Low Income Area/HPSA
72126,Perryville,AR,Low Income Area/HPSA
72752,Pettigrew,AR,Low Income Area/HPSA
71662,Pickens,AR,Low Income Area
72454,Piggott,AR,Low Income Area/HPSA
72669,Pindall,AR,Low Income Area
71601,Pine Bluff,AR,Low Income Area/HPSA
71603,Pine Bluff,AR,Low Income Area/HPSA
72566,Pineville,AR,Low Income Area/HPSA
72857,Plainview,AR,Low Income Area
72567,Pleasant Grove,AR,Low Income Area/HPSA
72568,Pleasant Plains,AR,Low Income Area
72127,Plumerville,AR,Low Income Area/HPSA
72455,Pocahontas,AR,Low Income Area
72456,Pollard,AR,Low Income Area/HPSA
72670,Ponca,AR,Low Income Area
72374,Poplar Grove,AR,Low Income Area
72457,Portia,AR,Low Income Area/HPSA
71663,Portland,AR,Low Income Area/HPSA
72858,Pottsville,AR,Low Income Area
72569,Poughkeepsie,AR,Low Income Area/HPSA
72458,Powhatan,AR,Low Income Area/HPSA
72128,Poyen,AR,Low Income Area/HPSA
72753,Prairie Grove,AR,Low Income Area
72129,Prattsville,AR,Low Income Area
71857,Prescott,AR,Low Income Area/HPSA
72130,Prim,AR,Low Income Area/HPSA
72376,Proctor,AR,Low Income Area/HPSA
72131,Quitman,AR,Low Income Area/HPSA
72951,Ratcliff,AR,Low Income Area/HPSA
72459,Ravenden,AR,Low Income Area/HPSA
72460,Ravenden Springs,AR,Low Income Area
72461,Rector,AR,Low Income Area/HPSA
72132,Redfield,AR,Low Income Area
72133,Reydell,AR,Low Income Area/HPSA
71665,Rison,AR,Low Income Area
72134,Roe,AR,Low Income Area/HPSA
72756,Rogers,AR,Low Income Area/HPSA
72758,Rogers,AR,Low Income Area
72135,Roland,AR,HPSA
72136,Romance,AR,Low Income Area
72137,Rose Bud,AR,Low Income Area/HPSA
72571,Rosie,AR,Low Income Area
71858,Rosston,AR,Low Income Area/HPSA
72860,Rover,AR,Low Income Area
71968,Royal,AR,Low Income Area
72952,Rudy,AR,Low Income Area
72801,Russellville,AR,Low Income Area
72802,Russellville,AR,Low Income Area
72572,Saffell,AR,Low Income Area/HPSA
72573,Sage,AR,Low Income Area/HPSA
72140,Saint Charles,AR,Low Income Area/HPSA
72464,Saint Francis,AR,Low Income Area/HPSA
72675,Saint Joe,AR,Low Income Area/HPSA
72760,Saint Paul,AR,Low Income Area/HPSA
72576,Salem,AR,Low Income Area/HPSA
71859,Saratoga,AR,Low Income Area/HPSA
72141,Scotland,AR,Low Income Area/HPSA
72142,Scott,AR,HPSA
72863,Scranton,AR,Low Income Area/HPSA
72143,Searcy,AR,Low Income Area
72149,Searcy,AR,Low Income Area
72465,Sedgwick,AR,Low Income Area/HPSA
72152,Sherrill,AR,Low Income Area/HPSA
72153,Shirley,AR,Low Income Area/HPSA
72577,Sidney,AR,Low Income Area/HPSA
72761,Siloam Springs,AR,Low Income Area
71969,Sims,AR,Low Income Area/HPSA
71762,Smackover,AR,Low Income Area
72466,Smithville,AR,Low Income Area/HPSA
72379,Snow Lake,AR,Low Income Area
72156,Solgohachia,AR,Low Income Area/HPSA
71763,Sparkman,AR,Low Income Area/HPSA
72762,Springdale,AR,Low Income Area
72764,Springdale,AR,Low Income Area
72157,Springfield,AR,Low Income Area/HPSA
71860,Stamps,AR,Low Income Area/HPSA
71667,Star City,AR,Low Income Area/HPSA
72467,State University,AR,Low Income Area/HPSA
71764,Stephens,AR,Low Income Area/HPSA
71970,Story,AR,Low Income Area/HPSA
72469,Strawberry,AR,Low Income Area/HPSA
71765,Strong,AR,Low Income Area/HPSA
72578,Sturkie,AR,Low Income Area/HPSA
72160,Stuttgart,AR,Low Income Area/HPSA
72865,Subiaco,AR,Low Income Area/HPSA
72470,Success,AR,Low Income Area/HPSA
72579,Sulphur Rock,AR,Low Income Area
72768,Sulphur Springs,AR,Low Income Area
72769,Summers,AR,Low Income Area
72471,Swifton,AR,Low Income Area
71861,Taylor,AR,Low Income Area/HPSA
